CrashName,PartyType,Age,Sobriety,AgeGroup,Sobriety_Code,PartyType_Code
CR-0000103701,Unknown,32,Impairment Not Known,31-45,2,18
CR-0000103701,Motorcycle/Moped,56,Not Applicable,46-60,0,8
CR-0000103684,Car,0,Not Applicable,<18,0,3
CR-0000103685,Motorcycle/Moped,0,Impairment Not Known,<18,2,8
CR-0000103687,Car,24,Impairment Not Known,18-30,2,3
CR-0000103691,Car,0,Not Applicable,<18,0,3
CR-0000103682,Car,0,Not Applicable,<18,0,3
CR-0000103702,Car,23,Impairment Not Known,18-30,2,3
CR-0000103699,Car,0,Impairment Not Known,<18,2,3
CR-0000103694,Panel Truck,31,Had Not Been Drinking,31-45,1,9
CR-0000103686,Bicycle,60,Had Not Been Drinking,46-60,1,0
CR-0000103687,Car,16,Impairment Not Known,<18,2,3
CR-0000103682,Car,23,Had Been Drinking - Under Influence,18-30,7,3
CR-0000103683,Car,0,Not Applicable,<18,0,3
CR-0000103690,Car,20,Impairment Not Known,18-30,2,3
CR-0000103702,Car,0,Impairment Not Known,<18,2,3
CR-0000103700,Car,45,Impairment Not Known,31-45,2,3
CR-0000103683,Car,46,Sleepy/Fatigued,46-60,4,3
CR-0000103699,Car,58,Impairment Not Known,46-60,2,3
CR-0000103690,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103698,Panel Truck,66,Impairment Not Known,60+,2,9
CR-0000103692,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103692,Car,47,Had Not Been Drinking,46-60,1,3
CR-0000103698,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103695,Car,42,Impairment Not Known,31-45,2,3
CR-0000103691,Car,0,Impairment Not Known,<18,2,3
CR-0000103688,Car,34,Had Not Been Drinking,31-45,1,3
CR-0000103686,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000103699,Car,39,Impairment Not Known,31-45,2,3
CR-0000103697,Panel Truck,28,Impairment Not Known,18-30,2,9
CR-0000103689,Car,0,Not Applicable,<18,0,3
CR-0000103688,Car,34,Had Not Been Drinking,31-45,1,3
CR-0000103692,Car,23,Had Not Been Drinking,18-30,1,3
CR-0000103693,Panel Truck,49,Impairment Not Known,46-60,2,9
CR-0000103691,Car,0,Not Applicable,<18,0,3
CR-0000103695,Car,36,Impairment Not Known,31-45,2,3
CR-0000103710,Car,24,Had Not Been Drinking,18-30,1,3
CR-0000103707,Motorcycle/Moped,19,Impairment Not Known,18-30,2,8
CR-0000103708,Car,43,Not Applicable,31-45,0,3
CR-0000103715,Motorcycle/Moped,39,Impairment Not Known,31-45,2,8
CR-0000103717,Car,50,Impairment Not Known,46-60,2,3
CR-0000103709,Car,0,Impairment Not Known,<18,2,3
CR-0000103714,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000103722,Car,0,Impairment Not Known,<18,2,3
CR-0000103716,Car,27,Not Applicable,18-30,0,3
CR-0000103721,Car,0,Not Applicable,<18,0,3
CR-0000103716,Car,24,Not Applicable,18-30,0,3
CR-0000103713,Car,14,Had Not Been Drinking,<18,1,3
CR-0000103708,Car,43,Not Applicable,31-45,0,3
CR-0000103712,Pedestrian,43,Had Not Been Drinking,31-45,1,10
CR-0000103708,Car,0,Impairment Not Known,<18,2,3
CR-0000103722,Car,19,Impairment Not Known,18-30,2,3
CR-0000103718,Car,0,Impairment Not Known,<18,2,3
CR-0000103714,Car,0,Impairment Not Known,<18,2,3
CR-0000103723,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103713,Car,0,Not Applicable,<18,0,3
CR-0000103719,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000103703,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103711,Motorcycle/Moped,0,Impairment Not Known,<18,2,8
CR-0000103711,Car,44,Had Not Been Drinking,31-45,1,3
CR-0000103717,Bicycle,32,Impairment Not Known,31-45,2,0
CR-0000103721,Car,0,Not Applicable,<18,0,3
CR-0000103706,Car,36,Impairment Not Known,31-45,2,3
CR-0000103712,Car,62,Had Not Been Drinking,60+,1,3
CR-0000103710,Panel Truck,31,Had Not Been Drinking,31-45,1,9
CR-0000103708,Car,0,Not Applicable,<18,0,3
CR-0000103709,Pedestrian,53,Had Not Been Drinking,46-60,1,10
CR-0000103716,Car,26,Had Been Drinking - Under Influence,18-30,7,3
CR-0000103707,Car,71,Had Not Been Drinking,60+,1,3
CR-0000103720,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000103719,Car,55,Had Not Been Drinking,46-60,1,3
CR-0000103715,Car,0,Impairment Not Known,<18,2,3
CR-0000103708,Car,0,Not Applicable,<18,0,3
CR-0000103703,Car,51,Impairment Not Known,46-60,2,3
CR-0000103704,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103710,Car,51,Had Not Been Drinking,46-60,1,3
CR-0000103706,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103704,Bicycle,0,Had Been Drinking - Under Influence,<18,7,0
CR-0000103721,Panel Truck,55,Had Been Drinking - Under Influence,46-60,7,9
CR-0000103708,Car,0,Not Applicable,<18,0,3
CR-0000103723,Car,27,Impairment Not Known,18-30,2,3
CR-0000103715,Car,0,Not Applicable,<18,0,3
CR-0000103708,Car,43,Not Applicable,31-45,0,3
CR-0000103745,Car,56,Had Not Been Drinking,46-60,1,3
CR-0000103763,Car,20,Impairment Not Known,18-30,2,3
CR-0000103732,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103761,Car,0,Impairment Not Known,<18,2,3
CR-0000103748,Panel Truck,34,Had Not Been Drinking,31-45,1,9
CR-0000103733,Car,66,Had Not Been Drinking,60+,1,3
CR-0000103739,Car,48,Impairment Not Known,46-60,2,3
CR-0000103762,Car,59,Impairment Not Known,46-60,2,3
CR-0000103758,Car,42,Impairment Not Known,31-45,2,3
CR-0000103725,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103738,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103726,Car,34,Impairment Not Known,31-45,2,3
CR-0000103763,Car,29,Impairment Not Known,18-30,2,3
CR-0000103733,Car,68,Had Not Been Drinking,60+,1,3
CR-0000103760,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103724,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103746,Car,45,Impairment Not Known,31-45,2,3
CR-0000103754,Car,31,Impairment Not Known,31-45,2,3
CR-0000103756,Car,56,Had Not Been Drinking,46-60,1,3
CR-0000103759,Panel Truck,62,Impairment Not Known,60+,2,9
CR-0000103729,Car,0,Impairment Not Known,<18,2,3
CR-0000103764,Car,23,Impairment Not Known,18-30,2,3
CR-0000103742,Car,61,Impairment Not Known,60+,2,3
CR-0000103744,Car,27,Had Been Drinking - Under Influence,18-30,7,3
CR-0000103726,Car,0,Impairment Not Known,<18,2,3
CR-0000103739,Car,0,Impairment Not Known,<18,2,3
CR-0000103730,Car,0,Impairment Not Known,<18,2,3
CR-0000103750,Car,0,Not Applicable,<18,0,3
CR-0000103758,Car,0,Impairment Not Known,<18,2,3
CR-0000103740,Car,42,Impairment Not Known,31-45,2,3
CR-0000103730,Car,0,Not Applicable,<18,0,3
CR-0000103762,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103760,Car,37,Impairment Not Known,31-45,2,3
CR-0000103743,Car,27,Had Been Drinking - Under Influence,18-30,7,3
CR-0000103728,Car,0,Not Applicable,<18,0,3
CR-0000103759,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103738,Car,25,Impairment Not Known,18-30,2,3
CR-0000103752,Motorcycle/Moped,19,Had Not Been Drinking,18-30,1,8
CR-0000103737,Car,23,Had Not Been Drinking,18-30,1,3
CR-0000103730,Car,0,Not Applicable,<18,0,3
CR-0000103762,Motorcycle/Moped,0,Impairment Not Known,<18,2,8
CR-0000103740,Car,0,Impairment Not Known,<18,2,3
CR-0000103753,Car,0,Not Applicable,<18,0,3
CR-0000103731,Car,0,Impairment Not Known,<18,2,3
CR-0000103756,Car,34,Impairment Not Known,31-45,2,3
CR-0000103755,Car,20,Had Not Been Drinking,18-30,1,3
CR-0000103741,Panel Truck,33,Impairment Not Known,31-45,2,9
CR-0000103757,Car,0,Impairment Not Known,<18,2,3
CR-0000103728,Car,0,Impairment Not Known,<18,2,3
CR-0000103761,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103754,Car,41,Impairment Not Known,31-45,2,3
CR-0000103741,Car,0,Impairment Not Known,<18,2,3
CR-0000103731,Car,0,Not Applicable,<18,0,3
CR-0000103764,Car,28,Impairment Not Known,18-30,2,3
CR-0000103752,Car,55,Had Not Been Drinking,46-60,1,3
CR-0000103742,Car,0,Impairment Not Known,<18,2,3
CR-0000103732,Bicycle,38,Had Not Been Drinking,31-45,1,0
CR-0000103736,Car,23,Had Not Been Drinking,18-30,1,3
CR-0000103750,Emergency Vehicle,43,Impairment Not Known,31-45,2,6
CR-0000103735,Car,52,Had Not Been Drinking,46-60,1,3
CR-0000103753,Car,0,Had Not Been Drinking,<18,1,3
CR-0000103734,Car,40,Had Not Been Drinking,31-45,1,3
CR-0000103747,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000103724,Car,33,Impairment Not Known,31-45,2,3
CR-0000103751,Car,68,Had Not Been Drinking,60+,1,3
CR-0000103749,Car,0,Impairment Not Known,<18,2,3
CR-0000103737,Car,0,Impairment Not Known,<18,2,3
CR-0000103725,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103751,Car,0,Not Applicable,<18,0,3
CR-0000103745,Bicycle,65,Had Not Been Drinking,60+,1,0
CR-0000103735,Emergency Vehicle,0,Had Not Been Drinking,<18,1,6
CR-0000103748,Panel Truck,0,Had Not Been Drinking,<18,1,9
CR-0000103749,Motorcycle/Moped,0,Had Not Been Drinking,<18,1,8
CR-0000103734,Panel Truck,67,Had Not Been Drinking,60+,1,9
CR-0000103736,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000103747,Car,32,Had Not Been Drinking,31-45,1,3
CR-0000103776,Car,0,Impairment Not Known,<18,2,3
CR-0000103774,Car,0,Not Applicable,<18,0,3
CR-0000103775,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103772,Car,18,Had Not Been Drinking,<18,1,3
CR-0000103773,Car,0,Impairment Not Known,<18,2,3
CR-0000103774,Car,0,Not Applicable,<18,0,3
CR-0000103771,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000103774,Car,0,Not Applicable,<18,0,3
CR-0000103778,Car,0,Impairment Not Known,<18,2,3
CR-0000103778,Car,0,Impairment Not Known,<18,2,3
CR-0000103769,Panel Truck,34,Had Not Been Drinking,31-45,1,9
CR-0000103772,Car,27,Impairment Not Known,18-30,2,3
CR-0000103769,Car,66,Impairment Not Known,60+,2,3
CR-0000103773,Car,0,Not Applicable,<18,0,3
CR-0000103767,Car,31,Had Not Been Drinking,31-45,1,3
CR-0000103777,Car,48,Impairment Not Known,46-60,2,3
CR-0000103770,Car,75,Had Been Drinking - Under Influence,60+,7,3
CR-0000103779,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103777,Car,0,Impairment Not Known,<18,2,3
CR-0000103768,Car,19,Had Not Been Drinking,18-30,1,3
CR-0000103771,Car,69,Had Not Been Drinking,60+,1,3
CR-0000103776,Car,65,Impairment Not Known,60+,2,3
CR-0000103766,Car,0,Not Applicable,<18,0,3
CR-0000103767,Car,29,Had Not Been Drinking,18-30,1,3
CR-0000103774,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103775,Car,27,Impairment Not Known,18-30,2,3
CR-0000103779,Car,0,Impairment Not Known,<18,2,3
CR-0000103770,Car,38,Had Not Been Drinking,31-45,1,3
CR-0000103765,Panel Truck,18,Had Been Drinking - Under Influence,<18,7,9
CR-0000103766,Car,0,Impairment Not Known,<18,2,3
CR-0000103765,Pedestrian,18,Impairment Not Known,<18,2,10
CR-0000103768,Car,47,Had Not Been Drinking,46-60,1,3
CR-0000103806,Car,19,Had Not Been Drinking,18-30,1,3
CR-0000103792,Car,0,Impairment Not Known,<18,2,3
CR-0000103793,Scooter Motorized,14,Impairment Not Known,<18,2,11
CR-0000103796,Panel Truck,0,Had Not Been Drinking,<18,1,9
CR-0000103809,Car,72,Impairment Not Known,60+,2,3
CR-0000103805,Car,24,Impairment Not Known,18-30,2,3
CR-0000103797,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103810,Bicycle,29,Had Not Been Drinking,18-30,1,0
CR-0000103801,Car,20,Had Not Been Drinking,18-30,1,3
CR-0000103808,Scooter Motorized,60,Impairment Not Known,46-60,2,11
CR-0000103793,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103790,Other,0,Not Applicable,<18,0,17
CR-0000103804,Panel Truck,19,Had Not Been Drinking,18-30,1,9
CR-0000103805,Pedestrian,27,Impairment Not Known,18-30,2,10
CR-0000103809,Motorcycle/Moped,30,Impairment Not Known,18-30,2,8
CR-0000103798,Car,0,Impairment Not Known,<18,2,3
CR-0000103790,Car,31,Had Been Drinking - Under Influence,31-45,7,3
CR-0000103806,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000103810,Car,23,Had Not Been Drinking,18-30,1,3
CR-0000103795,Car,30,Had Not Been Drinking,18-30,1,3
CR-0000103789,Car,0,Not Applicable,<18,0,3
CR-0000103803,Car,33,Had Not Been Drinking,31-45,1,3
CR-0000103802,Car,42,Had Not Been Drinking,31-45,1,3
CR-0000103804,Car,47,Had Not Been Drinking,46-60,1,3
CR-0000103789,Car,0,Not Applicable,<18,0,3
CR-0000103797,Car,49,Impairment Not Known,46-60,2,3
CR-0000103791,Car,0,Had Not Been Drinking,<18,1,3
CR-0000103796,Motorcycle/Moped,35,Had Not Been Drinking,31-45,1,8
CR-0000103789,Car,0,Not Applicable,<18,0,3
CR-0000103794,Car,47,Had Not Been Drinking,46-60,1,3
CR-0000103801,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103789,Car,0,Impairment Not Known,<18,2,3
CR-0000103800,Motorcycle/Moped,47,Impairment Not Known,46-60,2,8
CR-0000103798,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103795,Car,32,Had Not Been Drinking,31-45,1,3
CR-0000103803,Car,0,Had Not Been Drinking,<18,1,3
CR-0000103800,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103794,Car,25,Had Not Been Drinking,18-30,1,3
CR-0000103808,Car,55,Had Not Been Drinking,46-60,1,3
CR-0000103799,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103807,Car,41,Had Not Been Drinking,31-45,1,3
CR-0000103795,Car,27,Had Been Drinking - Under Influence,18-30,7,3
CR-0000103792,Car,28,Had Not Been Drinking,18-30,1,3
CR-0000103799,Car,0,Impairment Not Known,<18,2,3
CR-0000103807,Car,34,Had Not Been Drinking,31-45,1,3
CR-0000103823,Car,23,Had Not Been Drinking,18-30,1,3
CR-0000103827,Car,22,Impairment Not Known,18-30,2,3
CR-0000103829,Car,48,Impairment Not Known,46-60,2,3
CR-0000103354,Car,0,Impairment Not Known,<18,2,3
CR-0000103820,Car,55,Had Not Been Drinking,46-60,1,3
CR-0000103820,Car,42,Had Not Been Drinking,31-45,1,3
CR-0000103822,Car,56,Had Not Been Drinking,46-60,1,3
CR-0000103820,Car,32,Had Not Been Drinking,31-45,1,3
CR-0000103825,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103829,Car,61,Impairment Not Known,60+,2,3
CR-0000103354,Car,0,Not Applicable,<18,0,3
CR-0000103826,Car,0,Impairment Not Known,<18,2,3
CR-0000103823,Car,28,Had Not Been Drinking,18-30,1,3
CR-0000103823,Panel Truck,58,Had Not Been Drinking,46-60,1,9
CR-0000103820,Car,42,Had Not Been Drinking,31-45,1,3
CR-0000103828,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103827,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103828,Car,0,Impairment Not Known,<18,2,3
CR-0000103825,Car,27,Impairment Not Known,18-30,2,3
CR-0000103824,Car,60,Impairment Not Known,46-60,2,3
CR-0000103822,Car,34,Had Not Been Drinking,31-45,1,3
CR-0000103824,Car,0,Impairment Not Known,<18,2,3
CR-0000103823,Car,47,Had Not Been Drinking,46-60,1,3
CR-0000103821,Bicycle,64,Had Not Been Drinking,60+,1,0
CR-0000103821,Car,61,Had Not Been Drinking,60+,1,3
CR-0000103847,Panel Truck,29,Had Not Been Drinking,18-30,1,9
CR-0000103842,Car,0,Not Applicable,<18,0,3
CR-0000103854,Car,53,Impairment Not Known,46-60,2,3
CR-0000103853,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103878,Panel Truck,48,Had Been Drinking - Under Influence,46-60,7,9
CR-0000103839,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103856,Car,0,Impairment Not Known,<18,2,3
CR-0000103843,Car,42,Impairment Not Known,31-45,2,3
CR-0000103848,Car,36,Had Not Been Drinking,31-45,1,3
CR-0000103854,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103877,Car,0,Not Applicable,<18,0,3
CR-0000103857,Car,0,Impairment Not Known,<18,2,3
CR-0000103840,Car,56,Had Not Been Drinking,46-60,1,3
CR-0000103864,Car,57,Had Not Been Drinking,46-60,1,3
CR-0000103878,Car,0,Not Applicable,<18,0,3
CR-0000103848,Car,22,Had Not Been Drinking,18-30,1,3
CR-0000103843,Car,68,Impairment Not Known,60+,2,3
CR-0000103850,Car,67,Had Not Been Drinking,60+,1,3
CR-0000103863,Car,19,Had Not Been Drinking,18-30,1,3
CR-0000103877,Car,0,Impairment Not Known,<18,2,3
CR-0000103877,Car,0,Not Applicable,<18,0,3
CR-0000103875,Panel Truck,24,Had Not Been Drinking,18-30,1,9
CR-0000103850,Bus - Other,42,Had Not Been Drinking,31-45,1,1
CR-0000103846,Car,41,Had Not Been Drinking,31-45,1,3
CR-0000103865,Car,40,Had Not Been Drinking,31-45,1,3
CR-0000103856,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103861,Car,93,Impairment Not Known,60+,2,3
CR-0000103863,Pedestrian,61,Had Not Been Drinking,60+,1,10
CR-0000103849,Car,36,Had Not Been Drinking,31-45,1,3
CR-0000103844,Pedestrian,30,Impairment Not Known,18-30,2,10
CR-0000103864,Car,31,Had Not Been Drinking,31-45,1,3
CR-0000103849,Car,22,Had Not Been Drinking,18-30,1,3
CR-0000103876,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000103840,Car,30,Had Not Been Drinking,18-30,1,3
CR-0000103879,Car,0,Impairment Not Known,<18,2,3
CR-0000103865,Car,29,Had Not Been Drinking,18-30,1,3
CR-0000103864,Car,76,Had Not Been Drinking,60+,1,3
CR-0000103842,Panel Truck,0,Not Applicable,<18,0,9
CR-0000103853,Car,0,Not Applicable,<18,0,3
CR-0000103857,Car,35,Impairment Not Known,31-45,2,3
CR-0000103839,Panel Truck,0,Not Applicable,<18,0,9
CR-0000103860,Car,82,Had Not Been Drinking,60+,1,3
CR-0000103851,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103875,Car,0,Impairment Not Known,<18,2,3
CR-0000103862,Car,58,Had Not Been Drinking,46-60,1,3
CR-0000103852,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103842,Car,55,Had Not Been Drinking,46-60,1,3
CR-0000103862,Semi Truck,0,Not Applicable,<18,0,13
CR-0000103850,Car,24,Had Not Been Drinking,18-30,1,3
CR-0000103844,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103878,Car,0,Not Applicable,<18,0,3
CR-0000103840,Car,0,Not Applicable,<18,0,3
CR-0000103847,Car,36,Impairment Not Known,31-45,2,3
CR-0000103841,Car,39,Had Been Drinking - Under Influence,31-45,7,3
CR-0000103846,Car,0,Impairment Not Known,<18,2,3
CR-0000103876,Emergency Vehicle,0,Had Not Been Drinking,<18,1,6
CR-0000103845,Car,45,Had Not Been Drinking,31-45,1,3
CR-0000103849,Panel Truck,0,Not Applicable,<18,0,9
CR-0000103879,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103855,Car,48,Impairment Not Known,46-60,2,3
CR-0000103845,Car,38,Had Not Been Drinking,31-45,1,3
CR-0000103860,Emergency Vehicle,0,Not Applicable,<18,0,6
CR-0000103849,Car,0,Not Applicable,<18,0,3
CR-0000103855,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103852,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000103858,Car,32,Had Been Drinking - Under Influence,31-45,7,3
CR-0000103880,Car,0,Impairment Not Known,<18,2,3
CR-0000103935,Car,36,Impairment Not Known,31-45,2,3
CR-0000103902,Car,0,Impairment Not Known,<18,2,3
CR-0000103919,Car,38,Had Not Been Drinking,31-45,1,3
CR-0000103884,Car,0,Not Applicable,<18,0,3
CR-0000103936,Car,27,Impairment Not Known,18-30,2,3
CR-0000103888,Car,0,Not Applicable,<18,0,3
CR-0000103883,Car,39,Impairment Not Known,31-45,2,3
CR-0000103901,Car,0,Impairment Not Known,<18,2,3
CR-0000103931,Pedestrian,87,Had Not Been Drinking,60+,1,10
CR-0000103898,Car,0,Impairment Not Known,<18,2,3
CR-0000103912,Car,0,Impairment Not Known,<18,2,3
CR-0000103912,Car,37,Impairment Not Known,31-45,2,3
CR-0000103893,Car,43,Had Been Drinking - Under Influence,31-45,7,3
CR-0000103908,Emergency Vehicle,0,Had Not Been Drinking,<18,1,6
CR-0000103890,Car,17,Impairment Not Known,<18,2,3
CR-0000103896,Car,46,Had Been Drinking - Under Influence,46-60,7,3
CR-0000103905,Car,0,Impairment Not Known,<18,2,3
CR-0000103924,Car,43,Impairment Not Known,31-45,2,3
CR-0000103911,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103933,Car,0,Impairment Not Known,<18,2,3
CR-0000103928,Car,27,Had Not Been Drinking,18-30,1,3
CR-0000103892,Car,33,Had Not Been Drinking,31-45,1,3
CR-0000103888,Car,41,Had Not Been Drinking,31-45,1,3
CR-0000103899,Car,0,Impairment Not Known,<18,2,3
CR-0000103919,Car,45,Had Not Been Drinking,31-45,1,3
CR-0000103900,Car,0,Impairment Not Known,<18,2,3
CR-0000103921,Car,69,Had Not Been Drinking,60+,1,3
CR-0000103927,Car,0,Not Applicable,<18,0,3
CR-0000103920,Car,38,Had Not Been Drinking,31-45,1,3
CR-0000103925,Car,44,Had Not Been Drinking,31-45,1,3
CR-0000103914,Car,0,Impairment Not Known,<18,2,3
CR-0000103923,Car,23,Had Not Been Drinking,18-30,1,3
CR-0000103925,Car,21,Had Not Been Drinking,18-30,1,3
CR-0000103928,Car,49,Had Been Drinking - Under Influence,46-60,7,3
CR-0000103909,Car,0,Not Applicable,<18,0,3
CR-0000103899,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103916,Car,52,Impairment Not Known,46-60,2,3
CR-0000103929,Car,0,Not Applicable,<18,0,3
CR-0000103925,Car,34,Had Not Been Drinking,31-45,1,3
CR-0000103902,Car,34,Impairment Not Known,31-45,2,3
CR-0000103898,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103917,Pedestrian,17,Impairment Not Known,<18,2,10
CR-0000103918,Car,55,Impairment Not Known,46-60,2,3
CR-0000103924,Car,46,Had Not Been Drinking,46-60,1,3
CR-0000103920,Pedestrian,38,Had Not Been Drinking,31-45,1,10
CR-0000103894,Car,45,Had Not Been Drinking,31-45,1,3
CR-0000103932,Car,0,Impairment Not Known,<18,2,3
CR-0000103881,Car,30,Impairment Not Known,18-30,2,3
CR-0000103932,Car,0,Impairment Not Known,<18,2,3
CR-0000103931,Car,50,Had Not Been Drinking,46-60,1,3
CR-0000103910,Car,35,Impairment Not Known,31-45,2,3
CR-0000103908,Car,64,Had Not Been Drinking,60+,1,3
CR-0000103927,Car,29,Had Not Been Drinking,18-30,1,3
CR-0000103880,Car,0,Impairment Not Known,<18,2,3
CR-0000103907,Car,16,Had Not Been Drinking,<18,1,3
CR-0000103924,Car,21,Impairment Not Known,18-30,2,3
CR-0000103892,Panel Truck,55,Had Been Drinking - Under Influence,46-60,7,9
CR-0000103933,Car,69,Impairment Not Known,60+,2,3
CR-0000103896,Pedestrian,29,Had Not Been Drinking,18-30,1,10
CR-0000103918,Car,0,Impairment Not Known,<18,2,3
CR-0000103887,Car,38,Had Not Been Drinking,31-45,1,3
CR-0000103918,Car,45,Impairment Not Known,31-45,2,3
CR-0000103934,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103891,Car,31,Impairment Not Known,31-45,2,3
CR-0000103913,Car,39,Impairment Not Known,31-45,2,3
CR-0000103900,Unknown,0,Impairment Not Known,<18,2,18
CR-0000103929,Panel Truck,0,Impairment Not Known,<18,2,9
CR-0000103927,Car,35,Impairment Not Known,31-45,2,3
CR-0000103897,Car,0,Impairment Not Known,<18,2,3
CR-0000103920,Car,33,Had Not Been Drinking,31-45,1,3
CR-0000103923,Car,24,Had Not Been Drinking,18-30,1,3
CR-0000103897,Car,0,Impairment Not Known,<18,2,3
CR-0000103901,Car,0,Impairment Not Known,<18,2,3
CR-0000103889,Car,82,Had Not Been Drinking,60+,1,3
CR-0000103905,Car,0,Not Applicable,<18,0,3
CR-0000103885,Car,49,Had Not Been Drinking,46-60,1,3
